2189		428
2190		390
2191		451
2192		397
2193		442
2194		438
2195		458
2196		398
2197		424
2198		426
2199		435
2200		419
2201		456
2202		390
2203		441
2204		418
2205		408
2206		411
2207		402
2208		388
2209		436
2210		414
2211		441
2212		441
2213		418
2214		413
2215		446
2216		407
2217		429
2218		421
2219		409
2220		386
2221		449
2222		406
2223		408
2224		454
2225		416
2226		435
2227		441
2228		425
2229		414
2230		402
2231		403
2232		453
2233		436
2234		383
2235		453
2236		401
2237		353
2238		407
2239		373
2240		417
2241		431
2242		396
2243		364
2244		410
2245		392
2246		419
2247		373
2248		415
2249		375
2250		437
2251		405
2252		420
2253		396
2254		402
2255		425
2256		409
2257		397
2258		386
2259		408
2260		384
2261		438
2262		435
2263		393
2264		402
2265		425
2266		417
2267		356
2268		431
2269		404
2270		412
2271		368
2272		409
2273		397
2274		433
2275		367
2276		412
2277		442
2278		403
2279		396
2280		403
2281		400
2282		394
2283		420
2284		409
2285		380
2286		387
2287		388
2288		412
2289		398
2290		423
2291		423
2292		389
2293		376
2294		400
2295		425
2296		430
2297		369
2298		388
2299		388
2300		377
2301		375
2302		402
2303		393
2304		399
2305		420
2306		417
2307		393
2308		369
2309		404
2310		401
2311		415
2312		400
2313		398
2314		360
2315		447
2316		409
2317		385
2318		408
2319		374
2320		401
2321		388
2322		417
2323		410
2324		401
2325		412
2326		393
2327		372
2328		395
2329		433
2330		416
2331		414
2332		402
2333		427
2334		375
2335		396
2336		397
2337		430
2338		394
2339		419
2340		397
2341		410
2342		388
2343		410
2344		346
2345		416
2346		346
2347		402
2348		405
2349		400
2350		388
2351		344
2352		389
2353		414
2354		419
2355		369
2356		404
2357		409
2358		347
2359		397
2360		374
2361		383
2362		369
2363		370
2364		382
2365		391
2366		399
2367		405
2368		421
2369		404
2370		397
2371		378
2372		438
2373		411
2374		402
2375		376
2376		418
2377		383
2378		381
2379		402
2380		363
2381		397
2382		411
2383		369
2384		420
2385		407
2386		405
2387		396
2388		387
2389		383
2390		423
2391		431
2392		385
2393		367
2394		395
2395		381
2396		401
2397		392
2398		418
2399		384
2400		397
2401		412
2402		375
2403		420
2404		379
2405		383
2406		374
2407		418
2408		392
2409		402
2410		416
2411		411
2412		409
2413		400
2414		396
2415		405
2416		410
2417		384
2418		395
2419		399
2420		357
2421		425
2422		382
2423		389
2424		394
2425		378
2426		403
2427		406
2428		423
2429		408
2430		381
2431		384
2432		402
2433		405
2434		374
2435		454
2436		398
2437		416
2438		371
2439		402
2440		374
2441		380
2442		379
2443		364
2444		377
2445		407
2446		346
2447		407
2448		384
2449		401
2450		392
2451		391
2452		373
2453		378
2454		408
2455		399
2456		388
2457		397
2458		412
2459		390
2460		406
2461		370
2462		426
2463		380
2464		379
2465		403
2466		373
2467		367
2468		371
2469		373
2470		402
2471		402
2472		417
2473		426
2474		405
2475		373
2476		417
2477		367
2478		398
2479		363
2480		388
2481		395
2482		383
2483		374
2484		405
2485		405
2486		418
2487		363
2488		435
2489		409
2490		400
2491		418
2492		387
2493		367
2494		423
2495		390
2496		357
2497		362
2498		399
2499		402
2500		389
2501		415
2502		383
2503		376
2504		377
2505		404
2506		374
2507		391
2508		377
2509		392
2510		370
2511		365
2512		388
2513		398
2514		374
2515		372
2516		372
2517		370
2518		390
2519		384
2520		359
2521		370
2522		371
2523		397
2524		389
2525		369
2526		381
2527		336
2528		392
2529		411
2530		422
2531		359
2532		367
2533		383
2534		355
2535		368
2536		330
2537		399
2538		395
2539		392
2540		374
2541		356
2542		399
2543		388
2544		365
2545		392
2546		392
2547		384
2548		386
2549		397
2550		367
2551		395
2552		359
2553		345
2554		394
2555		374
2556		393
2557		365
2558		386
2559		363
2560		399
2561		357
2562		358
2563		382
2564		426
2565		381
2566		408
2567		367
2568		388
2569		380
2570		353
2571		352
2572		357
2573		395
2574		336
2575		372
2576		365
2577		339
2578		372
2579		317
2580		362
2581		331
2582		336
2583		375
2584		365
2585		346
2586		367
2587		350
2588		340
2589		327
2590		362
2591		344
2592		375
2593		366
2594		350
2595		315
2596		366
2597		359
2598		353
2599		322
2600		388
2601		347
2602		348
2603		369
2604		354
2605		320
2606		378
2607		355
2608		361
2609		343
2610		348
2611		324
2612		318
2613		360
2614		350
2615		355
2616		356
2617		355
2618		314
2619		334
2620		340
2621		338
2622		334
2623		340
2624		304
2625		343
2626		328
2627		357
2628		328
2629		325
2630		321
2631		329
2632		352
2633		348
2634		376
2635		309
2636		322
2637		295
2638		323
2639		319
2640		322
2641		341
2642		295
2643		348
2644		339
2645		341
2646		296
2647		326
2648		374
2649		316
2650		295
2651		332
2652		321
2653		294
2654		354
2655		308
2656		325
2657		313
2658		335
2659		321
2660		322
2661		322
2662		315
2663		277
2664		322
2665		303
2666		325
2667		345
2668		326
2669		295
2670		309
2671		306
2672		345
2673		317
2674		279
2675		346
2676		317
2677		326
2678		321
2679		340
2680		353
2681		336
2682		347
2683		282
2684		321
2685		299
2686		280
2687		290
2688		283
2689		322
2690		314
2691		354
2692		302
2693		298
2694		299
2695		302
2696		277
2697		319
2698		283
2699		317
2700		318
2701		292
2702		288
2703		294
